SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_ANNUITY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,SK_ID_PREV,AMT_APPLICATION,CNT_PAYMENT,AMT_CREDIT,AMT_GOODS_PRICE
100035,0,Cash loans,F,0,292500,24592.5,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-15280,-2668,-5266,-3787,Unknown,2,2,2,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.479987342,0.410102573,0,0,0,0,-1634,0,0,0,1,0,5,2274957,0,15.99563863,332946,351644.6125
100035,0,Cash loans,F,0,292500,24592.5,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-15280,-2668,-5266,-3787,Unknown,2,2,2,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.479987342,0.410102573,0,0,0,0,-1634,0,0,0,1,0,5,1886236,0,15.99563863,332946,351644.6125
100035,0,Cash loans,F,0,292500,24592.5,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-15280,-2668,-5266,-3787,Unknown,2,2,2,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.479987342,0.410102573,0,0,0,0,-1634,0,0,0,1,0,5,1344613,1260000,60,962946,868500
100035,0,Cash loans,F,0,292500,24592.5,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-15280,-2668,-5266,-3787,Unknown,2,2,2,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.479987342,0.410102573,0,0,0,0,-1634,0,0,0,1,0,5,2019479,0,15.99563863,332946,351644.6125
100035,0,Cash loans,F,0,292500,24592.5,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-15280,-2668,-5266,-3787,Unknown,2,2,2,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.479987342,0.410102573,0,0,0,0,-1634,0,0,0,1,0,5,1905091,180000,24,452565,328500
100035,0,Cash loans,F,0,292500,24592.5,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-15280,-2668,-5266,-3787,Unknown,2,2,2,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.479987342,0.410102573,0,0,0,0,-1634,0,0,0,1,0,5,2375139,0,15.99563863,332946,351644.6125
100035,0,Cash loans,F,0,292500,24592.5,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-15280,-2668,-5266,-3787,Unknown,2,2,2,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.479987342,0.410102573,0,0,0,0,-1634,0,0,0,1,0,5,2694660,0,15.99563863,332946,351644.6125
100035,0,Cash loans,F,0,292500,24592.5,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-15280,-2668,-5266,-3787,Unknown,2,2,2,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.479987342,0.410102573,0,0,0,0,-1634,0,0,0,1,0,5,1965432,0,15.99563863,332946,351644.6125
100036,0,Cash loans,F,0,112500,25033.5,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.008575,-11144,-1104,-7846,-2904,Private service staff,2,2,2,TUESDAY,12,0,0,0,0,0,0,Services,0.627300401,0.510852906,2,0,2,0,-397,0,0,0,0,2,5,2430929,0,15.99563863,256032,293144.6125
100036,0,Cash loans,F,0,112500,25033.5,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.008575,-11144,-1104,-7846,-2904,Private service staff,2,2,2,TUESDAY,12,0,0,0,0,0,0,Services,0.627300401,0.510852906,2,0,2,0,-397,0,0,0,0,2,5,1241855,197752.5,24,354908.25,278876.25
100036,0,Cash loans,F,0,112500,25033.5,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.008575,-11144,-1104,-7846,-2904,Private service staff,2,2,2,TUESDAY,12,0,0,0,0,0,0,Services,0.627300401,0.510852906,2,0,2,0,-397,0,0,0,0,2,5,2542217,0,15.99563863,256032,293144.6125
100036,0,Cash loans,F,0,112500,25033.5,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.008575,-11144,-1104,-7846,-2904,Private service staff,2,2,2,TUESDAY,12,0,0,0,0,0,0,Services,0.627300401,0.510852906,2,0,2,0,-397,0,0,0,0,2,5,1709863,58797,12,288535.5,209398.5
100036,0,Cash loans,F,0,112500,25033.5,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.008575,-11144,-1104,-7846,-2904,Private service staff,2,2,2,TUESDAY,12,0,0,0,0,0,0,Services,0.627300401,0.510852906,2,0,2,0,-397,0,0,0,0,2,5,2621538,45000,0,278532,202500
100037,0,Cash loans,F,0,90000,20893.5,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010032,-12974,-4404,-7123,-4464,Laborers,2,2,2,SATURDAY,11,0,0,0,0,0,0,Business Entity Type 2,0.559466792,0.798137231,0,0,0,0,-2766,0,0,0,0,0,2,1196843,153877.5,12,183044.25,166938.75
100037,0,Cash loans,F,0,90000,20893.5,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010032,-12974,-4404,-7123,-4464,Laborers,2,2,2,SATURDAY,11,0,0,0,0,0,0,Business Entity Type 2,0.559466792,0.798137231,0,0,0,0,-2766,0,0,0,0,0,2,1334240,38385,12,122364,109192.5
100039,0,Cash loans,M,1,360000,39069,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.015221,-11694,-2060,-3557,-3557,Drivers,3,2,2,THURSDAY,10,0,0,0,1,1,0,Self-employed,0.321744896,0.411848556,2,0,2,0,-697,0,0,0,0,1,1,1029269,24709.095,6,379622.25,352104.5475
100039,0,Cash loans,M,1,360000,39069,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.015221,-11694,-2060,-3557,-3557,Drivers,3,2,2,THURSDAY,10,0,0,0,1,1,0,Self-employed,0.321744896,0.411848556,2,0,2,0,-697,0,0,0,0,1,1,1077565,1350000,42,1110264.75,1014750
100039,0,Cash loans,M,1,360000,39069,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.015221,-11694,-2060,-3557,-3557,Drivers,3,2,2,THURSDAY,10,0,0,0,1,1,0,Self-employed,0.321744896,0.411848556,2,0,2,0,-697,0,0,0,0,1,1,1836452,0,15.99563863,366657.75,452894.6125
100043,0,Cash loans,F,2,198000,23157,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,-17199,-768,-63,-735,Private service staff,4,2,2,THURSDAY,13,0,0,0,0,0,0,Other,0.681698803,0.754406173,0,0,0,0,-2411,0,0,0,0,1,1,1185699,35775,8,337257,294637.5
100043,0,Cash loans,F,2,198000,23157,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,-17199,-768,-63,-735,Private service staff,4,2,2,THURSDAY,13,0,0,0,0,0,0,Other,0.681698803,0.754406173,0,0,0,0,-2411,0,0,0,0,1,1,1801140,675000,48,711546.75,614250
100043,0,Cash loans,F,2,198000,23157,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,-17199,-768,-63,-735,Private service staff,4,2,2,THURSDAY,13,0,0,0,0,0,0,Other,0.681698803,0.754406173,0,0,0,0,-2411,0,0,0,0,1,1,1753751,1575000,36,1012956.75,1064250
100043,0,Cash loans,F,2,198000,23157,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,-17199,-768,-63,-735,Private service staff,4,2,2,THURSDAY,13,0,0,0,0,0,0,Other,0.681698803,0.754406173,0,0,0,0,-2411,0,0,0,0,1,1,1737706,1575000,36,1108086.75,1064250
100043,0,Cash loans,F,2,198000,23157,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,-17199,-768,-63,-735,Private service staff,4,2,2,THURSDAY,13,0,0,0,0,0,0,Other,0.681698803,0.754406173,0,0,0,0,-2411,0,0,0,0,1,1,1348171,1575000,24,1108086.75,1064250
100043,0,Cash loans,F,2,198000,23157,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,-17199,-768,-63,-735,Private service staff,4,2,2,THURSDAY,13,0,0,0,0,0,0,Other,0.681698803,0.754406173,0,0,0,0,-2411,0,0,0,0,1,1,2455539,1125000,36,938774.25,839250
100044,0,Cash loans,M,0,121500,15151.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-21077,-1288,-5474,-4270,Drivers,2,2,2,FRIDAY,10,0,0,0,0,1,1,Transport: type 4,0.719798537,0.72239289,0,0,0,0,-1541,0,0,0,1,0,0,1516108,50850,6,251340.75,252675
100044,0,Cash loans,M,0,121500,15151.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-21077,-1288,-5474,-4270,Drivers,2,2,2,FRIDAY,10,0,0,0,0,1,1,Transport: type 4,0.719798537,0.72239289,0,0,0,0,-1541,0,0,0,1,0,0,2088496,315000,24,402214.5,384750
100044,0,Cash loans,M,0,121500,15151.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-21077,-1288,-5474,-4270,Drivers,2,2,2,FRIDAY,10,0,0,0,0,1,1,Transport: type 4,0.719798537,0.72239289,0,0,0,0,-1541,0,0,0,1,0,0,2063227,652500,48,553500,553500
100045,0,Cash loans,F,0,99000,17338.5,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.006207,-23920,365243,-9817,-4969,Unknown,2,2,2,FRIDAY,11,0,0,0,0,0,0,XNA,0.6507648,0.751723715,0,0,0,0,0,0,0,0,0,0,2,2314167,80995.5,16,169481.25,152997.75
100045,0,Cash loans,F,0,99000,17338.5,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.006207,-23920,365243,-9817,-4969,Unknown,2,2,2,FRIDAY,11,0,0,0,0,0,0,XNA,0.6507648,0.751723715,0,0,0,0,0,0,0,0,0,0,2,2803221,72445.5,14,164043,148722.75
100045,0,Cash loans,F,0,99000,17338.5,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.006207,-23920,365243,-9817,-4969,Unknown,2,2,2,FRIDAY,11,0,0,0,0,0,0,XNA,0.6507648,0.751723715,0,0,0,0,0,0,0,0,0,0,2,2052027,1170000,36,759602.25,697500
100046,0,Revolving loans,M,0,180000,27000,Unaccompanied,Working,Higher education,Married,House / apartment,0.025164,-16126,-1761,-8236,-4292,Managers,2,2,2,TUESDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.738053284,0.605836265,1,0,1,0,-540,0,0,0,1,0,1,1223113,337500,18,473955.75,438750
100047,1,Cash loans,M,0,202500,35028,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-17482,-1262,-1182,-1029,Laborers,2,2,2,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.306840586,0.320163367,0,0,0,0,-1075,0,0,0,2,0,4,1472630,0,0,821790,540644.6125
100047,1,Cash loans,M,0,202500,35028,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-17482,-1262,-1182,-1029,Laborers,2,2,2,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.306840586,0.320163367,0,0,0,0,-1075,0,0,0,2,0,4,2426800,157500,24,675540,506250
100047,1,Cash loans,M,0,202500,35028,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-17482,-1262,-1182,-1029,Laborers,2,2,2,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.306840586,0.320163367,0,0,0,0,-1075,0,0,0,2,0,4,1021215,675000,36,969039,765000
100047,1,Cash loans,M,0,202500,35028,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-17482,-1262,-1182,-1029,Laborers,2,2,2,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.306840586,0.320163367,0,0,0,0,-1075,0,0,0,2,0,4,1035321,38205,10,613982.25,446602.5
100047,1,Cash loans,M,0,202500,35028,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-17482,-1262,-1182,-1029,Laborers,2,2,2,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.306840586,0.320163367,0,0,0,0,-1075,0,0,0,2,0,4,2060141,450000,36,821790,652500
100048,0,Cash loans,F,0,202500,29196,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009175,-16971,-475,-3148,-513,Laborers,2,2,2,MONDAY,12,0,1,1,0,1,1,Industry: type 1,0.037315236,0.510852906,4,0,4,0,-458,0,0,0,0,0,5,1827758,0,15.99563863,302076,383144.6125
100048,0,Cash loans,F,0,202500,29196,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009175,-16971,-475,-3148,-513,Laborers,2,2,2,MONDAY,12,0,1,1,0,1,1,Industry: type 1,0.037315236,0.510852906,4,0,4,0,-458,0,0,0,0,0,5,1366913,540000,18,626748.75,540000
100048,0,Cash loans,F,0,202500,29196,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009175,-16971,-475,-3148,-513,Laborers,2,2,2,MONDAY,12,0,1,1,0,1,1,Industry: type 1,0.037315236,0.510852906,4,0,4,0,-458,0,0,0,0,0,5,1060558,225000,0,414576,382500
100049,1,Cash loans,F,0,135000,16258.5,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.007305,-13384,-3597,-45,-4409,Sales staff,2,3,3,THURSDAY,11,0,0,0,0,0,0,Self-employed,0.67420321,0.399675616,1,0,1,0,-1480,0,0,0,0,0,2,1514918,33250.5,10,165062.25,135875.25
100049,1,Cash loans,F,0,135000,16258.5,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.007305,-13384,-3597,-45,-4409,Sales staff,2,3,3,THURSDAY,11,0,0,0,0,0,0,Self-employed,0.67420321,0.399675616,1,0,1,0,-1480,0,0,0,0,0,2,1560053,41305.5,12,164864.25,139902.75
100050,0,Cash loans,F,0,108000,42970.5,Unaccompanied,Pensioner,Higher education,Single / not married,House / apartment,0.010966,-23548,365243,-5745,-4576,Unknown,1,2,2,WEDNESDAY,9,0,0,0,0,0,0,XNA,0.766137805,0.684827659,0,0,0,0,-491,0,0,0,0,0,3,1997429,0,15.99563863,373140,450644.6125
100050,0,Cash loans,F,0,108000,42970.5,Unaccompanied,Pensioner,Higher education,Single / not married,House / apartment,0.010966,-23548,365243,-5745,-4576,Unknown,1,2,2,WEDNESDAY,9,0,0,0,0,0,0,XNA,0.766137805,0.684827659,0,0,0,0,-491,0,0,0,0,0,3,1794209,180000,0,463140,427500
100051,0,Cash loans,M,0,202500,48280.5,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.007114,-9827,-758,-4166,-2380,Unknown,2,2,2,WEDNESDAY,12,0,0,0,0,1,1,Business Entity Type 3,0.631518631,0.510852906,1,0,1,0,-556,0,0,0,0,0,0,2067446,0,15.99563863,330851.25,412394.6125
100051,0,Cash loans,M,0,202500,48280.5,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.007114,-9827,-758,-4166,-2380,Unknown,2,2,2,WEDNESDAY,12,0,0,0,0,1,1,Business Entity Type 3,0.631518631,0.510852906,1,0,1,0,-556,0,0,0,0,0,0,1168900,136620,24,406885.5,367560
100052,0,Revolving loans,F,1,90000,9000,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.009334,-7974,-895,-6591,-642,Sales staff,3,2,2,MONDAY,10,0,0,0,0,0,0,Self-employed,0.53554226,0.510852906,1,1,1,1,-462,0,0,0,0,0,0,1845095,20160,6,100613.25,100080
100052,0,Revolving loans,F,1,90000,9000,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.009334,-7974,-895,-6591,-642,Sales staff,3,2,2,MONDAY,10,0,0,0,0,0,0,Self-employed,0.53554226,0.510852906,1,1,1,1,-462,0,0,0,0,0,0,1717648,27175.5,6,105331.5,103587.75
100053,0,Cash loans,F,0,202500,17649,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.019689,-20373,365243,-7760,-1993,Unknown,1,2,2,MONDAY,8,0,0,0,0,0,0,XNA,0.247664717,0.475849909,0,0,0,0,-649,0,0,0,0,2,4,2667797,0,0,445110.75,239144.6125
100053,0,Cash loans,F,0,202500,17649,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.019689,-20373,365243,-7760,-1993,Unknown,1,2,2,MONDAY,8,0,0,0,0,0,0,XNA,0.247664717,0.475849909,0,0,0,0,-649,0,0,0,0,2,4,2572058,90000,24,213594.75,171000
100053,0,Cash loans,F,0,202500,17649,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.019689,-20373,365243,-7760,-1993,Unknown,1,2,2,MONDAY,8,0,0,0,0,0,0,XNA,0.247664717,0.475849909,0,0,0,0,-649,0,0,0,0,2,4,2743024,0,15.99563863,152610.75,239144.6125
100053,0,Cash loans,F,0,202500,17649,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.019689,-20373,365243,-7760,-1993,Unknown,1,2,2,MONDAY,8,0,0,0,0,0,0,XNA,0.247664717,0.475849909,0,0,0,0,-649,0,0,0,0,2,4,1212261,90000,12,200580.75,171000
100054,0,Cash loans,F,0,99000,26838,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-20121,-5332,-9197,-3283,Medicine staff,2,2,2,WEDNESDAY,16,0,0,0,0,1,1,Business Entity Type 3,0.089240653,0.728141299,4,0,4,0,-1247,0,0,0,0,0,2,1814975,92025,12,176332.5,158512.5
100054,0,Cash loans,F,0,99000,26838,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-20121,-5332,-9197,-3283,Medicine staff,2,2,2,WEDNESDAY,16,0,0,0,0,1,1,Business Entity Type 3,0.089240653,0.728141299,4,0,4,0,-1247,0,0,0,0,0,2,1944776,77400,12,165150,151200
100054,0,Cash loans,F,0,99000,26838,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-20121,-5332,-9197,-3283,Medicine staff,2,2,2,WEDNESDAY,16,0,0,0,0,1,1,Business Entity Type 3,0.089240653,0.728141299,4,0,4,0,-1247,0,0,0,0,0,2,2256622,95310,12,177975,160155
100054,0,Cash loans,F,0,99000,26838,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-20121,-5332,-9197,-3283,Medicine staff,2,2,2,WEDNESDAY,16,0,0,0,0,1,1,Business Entity Type 3,0.089240653,0.728141299,4,0,4,0,-1247,0,0,0,0,0,2,1823225,62325,12,158366.25,143662.5
100055,0,Cash loans,F,0,130500,37255.5,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.020713,-19727,-4411,-6225,-3199,Managers,2,3,3,THURSDAY,10,0,0,0,0,0,0,Government,0.58918663,0.466864006,0,0,0,0,-784,0,0,0,0,0,0,2134202,109309.5,12,729382.5,729654.75
100056,0,Cash loans,M,0,360000,49927.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,-18264,-9523,-5504,-1797,Laborers,2,2,2,THURSDAY,10,0,0,0,0,1,1,Transport: type 2,0.523934047,0.510852906,1,1,1,1,-1498,0,0,0,0,0,0,1636219,223920,24,854172,786960
100056,0,Cash loans,M,0,360000,49927.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,-18264,-9523,-5504,-1797,Laborers,2,2,2,THURSDAY,10,0,0,0,0,1,1,Transport: type 2,0.523934047,0.510852906,1,1,1,1,-1498,0,0,0,0,0,0,1826250,135000,10,824620.5,742500
100056,0,Cash loans,M,0,360000,49927.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,-18264,-9523,-5504,-1797,Laborers,2,2,2,THURSDAY,10,0,0,0,0,1,1,Transport: type 2,0.523934047,0.510852906,1,1,1,1,-1498,0,0,0,0,0,0,1874778,405000,54,1006427.25,877500
100059,0,Cash loans,M,1,540000,34596,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-18632,-6977,-3904,-1937,Managers,3,2,2,TUESDAY,10,0,0,0,0,0,0,Services,0.713354585,0.309275356,2,0,2,0,-1285,0,0,1,0,0,3,2048021,49593.825,5,359815.5,362296.9125
100059,0,Cash loans,M,1,540000,34596,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-18632,-6977,-3904,-1937,Managers,3,2,2,TUESDAY,10,0,0,0,0,0,0,Services,0.713354585,0.309275356,2,0,2,0,-1285,0,0,1,0,0,3,2587658,35680.05,6,349137,355340.025
100059,0,Cash loans,M,1,540000,34596,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-18632,-6977,-3904,-1937,Managers,3,2,2,TUESDAY,10,0,0,0,0,0,0,Services,0.713354585,0.309275356,2,0,2,0,-1285,0,0,1,0,0,3,2198123,450000,48,562500,562500
100059,0,Cash loans,M,1,540000,34596,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-18632,-6977,-3904,-1937,Managers,3,2,2,TUESDAY,10,0,0,0,0,0,0,Services,0.713354585,0.309275356,2,0,2,0,-1285,0,0,1,0,0,3,1787234,90000,0,382500,382500
100059,0,Cash loans,M,1,540000,34596,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-18632,-6977,-3904,-1937,Managers,3,2,2,TUESDAY,10,0,0,0,0,0,0,Services,0.713354585,0.309275356,2,0,2,0,-1285,0,0,1,0,0,3,1709238,90000,0,765000,382500
100059,0,Cash loans,M,1,540000,34596,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-18632,-6977,-3904,-1937,Managers,3,2,2,TUESDAY,10,0,0,0,0,0,0,Services,0.713354585,0.309275356,2,0,2,0,-1285,0,0,1,0,0,3,1837863,0,15.99563863,337500,450644.6125
100059,0,Cash loans,M,1,540000,34596,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-18632,-6977,-3904,-1937,Managers,3,2,2,TUESDAY,10,0,0,0,0,0,0,Services,0.713354585,0.309275356,2,0,2,0,-1285,0,0,1,0,0,3,1458794,46304.55,4,360650.25,360652.275
100059,0,Cash loans,M,1,540000,34596,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-18632,-6977,-3904,-1937,Managers,3,2,2,TUESDAY,10,0,0,0,0,0,0,Services,0.713354585,0.309275356,2,0,2,0,-1285,0,0,1,0,0,3,1698819,1305000,10,990000,990000
100059,0,Cash loans,M,1,540000,34596,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-18632,-6977,-3904,-1937,Managers,3,2,2,TUESDAY,10,0,0,0,0,0,0,Services,0.713354585,0.309275356,2,0,2,0,-1285,0,0,1,0,0,3,2696022,0,15.99563863,337500,450644.6125
100059,0,Cash loans,M,1,540000,34596,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-18632,-6977,-3904,-1937,Managers,3,2,2,TUESDAY,10,0,0,0,0,0,0,Services,0.713354585,0.309275356,2,0,2,0,-1285,0,0,1,0,0,3,1514468,337500,6,506250,506250
100060,0,Cash loans,M,0,76500,14661,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-12282,-778,-1824,-1992,Unknown,2,2,2,TUESDAY,10,0,0,0,0,0,0,Emergency,0.705947457,0.799296783,4,0,4,0,-466,0,0,0,1,0,0,1191663,180000,36,317250,317250
100061,0,Cash loans,F,2,225000,16164,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.006629,-10473,-1392,-2025,-1240,Core staff,4,2,2,THURSDAY,3,0,0,0,1,1,0,Self-employed,0.702979105,0.701695774,0,0,0,0,-570,0,0,0,0,0,5,1950847,44055,12,182074.5,141277.5
100061,0,Cash loans,F,2,225000,16164,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.006629,-10473,-1392,-2025,-1240,Core staff,4,2,2,THURSDAY,3,0,0,0,1,1,0,Self-employed,0.702979105,0.701695774,0,0,0,0,-570,0,0,0,0,0,5,1194857,765000,30,572346,501750
100061,0,Cash loans,F,2,225000,16164,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.006629,-10473,-1392,-2025,-1240,Core staff,4,2,2,THURSDAY,3,0,0,0,1,1,0,Self-employed,0.702979105,0.701695774,0,0,0,0,-570,0,0,0,0,0,5,1548007,225000,12,276952.5,231750
100062,0,Cash loans,M,0,81000,32472,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010006,-18611,365243,-6936,-2142,Unknown,2,2,2,TUESDAY,17,0,0,0,0,0,0,XNA,0.662864927,0.73801962,0,0,0,0,-462,0,0,0,0,0,2,1629558,0,15.99563863,337500,450644.6125
100062,0,Cash loans,M,0,81000,32472,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010006,-18611,365243,-6936,-2142,Unknown,2,2,2,TUESDAY,17,0,0,0,0,0,0,XNA,0.662864927,0.73801962,0,0,0,0,-462,0,0,0,0,0,2,2594866,900000,48,787500,787500
100062,0,Cash loans,M,0,81000,32472,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010006,-18611,365243,-6936,-2142,Unknown,2,2,2,TUESDAY,17,0,0,0,0,0,0,XNA,0.662864927,0.73801962,0,0,0,0,-462,0,0,0,0,0,2,1356946,0,15.99563863,337500,450644.6125
100062,0,Cash loans,M,0,81000,32472,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010006,-18611,365243,-6936,-2142,Unknown,2,2,2,TUESDAY,17,0,0,0,0,0,0,XNA,0.662864927,0.73801962,0,0,0,0,-462,0,0,0,0,0,2,1748547,900000,48,787500,787500
